genus,species,subspecies,variant,life
Swertia,welwitschii,,,Therophyte
Swietenia,macrophylla,,,Phanerophyte
Swietenia,macrophylla,,,Phanerophyte
Symphonia,globulifera,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Nanophanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphoricarpos,albus,,,Phanerophyte
Symphytum,asperum,,,Hemicryptophyte
Symphytum,asperum,,,Hemicryptophyte
Symphytum,asperum,,,Cryptophyte
Symphytum,bulbosum,,,Geophyte
Symphytum,bulbosum,,,Cryptophyte
Symphytum,grandiflorum,,,Hemicryptophyte
Symphytum,grandiflorum,,,Hemicryptophyte
SYMPHYTUM,OFFICINALE,,,Hemicryptophyte
Symphytum,officinale,,,Cryptophyte
Symphytum,officinale,,,Hemicryptophyte
Symphytum,officinale,,,Hemicryptophyte
Symphytum,officinale,,,Hemicryptophyte
Symphytum,officinale,,,Hemicryptophyte
Symphytum,orientale,,,Hemicryptophyte
Symphytum,orientale,,,Hemicryptophyte
Symphytum,orientale,,,Hemicryptophyte
Symphytum,tuberosum,nodosum,,Geophyte
Symphytum,tuberosum,tuberosum,,Geophyte
Symphytum,tuberosum,,,Cryptophyte
Symphytum,tuberosum,,,Geophyte
Symphytum,tuberosum,,,Hemicryptophyte
Symphytum,tuberosum,,,Hemicryptophyte
Symphytum,tuberosum,,,Hemicryptophyte
Symphytum,uplandicum,,,Cryptophyte
Synaptophyllum,juttae,,,Therophyte
Syncarpha,canescens,,,Chamaephyte
Syncarpha,vestita,,,Chamaephyte
Syncarpha,vestita,,,Phanerophyte
Syncolostemon,bracteosus,,,Therophyte
Syncolostemon,densiflorus,,,Hemicryptophyte
Syncolostemon,densiflorus,,,Phanerophyte
Syncolostemon,pretoriae,,,Chamaephyte
Syncolostemon,pretoriae,,,Geophyte
Synedrella,nodiflora,,,Therophyte
Syngonanthus,ngoweensis,,,Hemicryptophyte
Synsepalum,brevipes,,,Phanerophyte
Synsepalum,congolense,,,Phanerophyte
Synsepalum,dulcificum,,,Phanerophyte
Synsepalum,longecuneatum,,,Phanerophyte
Synsepalum,passargei,,,Phanerophyte
Synsepalum,pobeguinianum,,,Phanerophyte
Syringa,vulgaris,,,Phanerophyte
Syringa,vulgaris,,,Phanerophyte
Syringa,vulgaris,,,Phanerophyte
Syringa,vulgaris,,,Phanerophyte
Syringa,vulgaris,,,Phanerophyte
Syringodea,bicolor,,,Geophyte
Syringodea,bifucata,,,Geophyte
Syringodea,concolor,,,Geophyte
Syringodea,flanaganii,,,Geophyte
Syringodea,longituba,,,Geophyte
Syzygium,cordatum,,,Phanerophyte
Syzygium,giorgii,,,Phanerophyte
Syzygium,guineense,,,Phanerophyte
Syzygium,guineense,,,Phanerophyte
Syzygium,guineense,,,Chamaephyte
Syzygium,guineense,,,Phanerophyte
Syzygium,guineense,,,Phanerophyte
Syzygium,guineense,,,Phanerophyte
Syzygium,jambos,,,Phanerophyte
Syzygium,malaccense,,,Phanerophyte
Syzygium,staudtii,,,Phanerophyte
Tabebuia,heterophylla,,,Phanerophyte
Tabernaemontana,contorta,,,Phanerophyte
Tabernaemontana,crassa,,,Phanerophyte
Tabernaemontana,eglandulosa,,,Phanerophyte
Tabernaemontana,elegans,,,Phanerophyte
Tabernaemontana,inconspicua,,,Phanerophyte
Tabernaemontana,pachysiphon,,,Phanerophyte
Tabernaemontana,stapfiana,,,Phanerophyte
Tabernaemontana,ventricosa,,,Phanerophyte
Tabernanthe,iboga,,,Phanerophyte
Tacazzea,apiculata,,,Phanerophyte
Tacca,leontopetaloides,,,Geophyte
Tachigali,versicolor,,,Phanerophyte
Taeniatherum,caput-medusae,,,Therophyte
Tagetes,minuta,,,Therophyte
Tagetes,patula,,,Therophyte
Taiwania,cryptomerioides,,,Phanerophyte
Talinum,triangulare,,,Chamaephyte
Tamarindus,indica,,,Phanerophyte
Tamarix,africana,,,Phanerophyte
Tamarix,gallica,,,Phanerophyte
Tamarix,parviflora,,,Phanerophyte
Tamarix,usneoides,,,Phanerophyte
Tamus,communis,,,Geophyte
Tamus,communis,,,Liana
Tamus,communis,,,Liana
Tamus,communis,,,Liana
Tamus,communis,,,Cryptophyte
Tamus,communis,,,Geophyte
Tamus,communis,,,Geophyte
Tamus,communis,,,Geophyte
Tamus,communis,,,Geophyte
Tanacetum,balsamita,,,Cryptophyte
Tanacetum,cinerariifolium,,,Hemicryptophyte
Tanacetum,corymbosum,corymbosum,,Hemicryptophyte
Tanacetum,corymbosum,,,Hemicryptophyte
Tanacetum,corymbosum,,,Cryptophyte
Tanacetum,corymbosum,,,Hemicryptophyte
Tanacetum,macrophyllum,,,Cryptophyte
Tanacetum,partheniifolium,,,Cryptophyte
Tanacetum,parthenium,,,Chamaephyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Chamaephyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Chamaephyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,parthenium,,,Chamaephyte
Tanacetum,parthenium,,,Hemicryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tanacetum,vulgare,,,Cryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tanacetum,vulgare,,,Hemicryptophyte
Tapinanthus,bangwensis,,,Epiphyte
Tapinanthus,dodoneifolius,,,Epiphyte
Tapinanthus,globiferus,,,Epiphyte
Tapinanthus,indet.,,,Epiphyte
Tapinanthus,oleifolius,,,Epiphyte
Tapinanthus,ophiodes,,,Epiphyte
Tapinanthus,pentagonia,,,Epiphyte
Tapinanthus,voltensis,,,Epiphyte
Tapiphyllum,cinerascens,,,Phanerophyte
Tapiphyllum,velutinum,,,Phanerophyte
Tapirira,guianensis,,,Phanerophyte
Tapura,fischeri,,,Phanerophyte
Taraxacum,alpestre,,,Hemicryptophyte
Taraxacum,alpinum,,,Hemicryptophyte
Taraxacum,aquilonare,,,Hemicryptophyte
Taraxacum,campylodes,,,Hemicryptophyte
TARAXACUM,CERATOLOBUM,,,Hemicryptophyte
Taraxacum,ceratophorum,,,Hemicryptophyte
Taraxacum,cucullatum,,,Hemicryptophyte
Taraxacum,dissectum,,,Hemicryptophyte
Taraxacum,erythrosperma,,,Cryptophyte
Taraxacum,erythrospermum,,,Hemicryptophyte
TARAXACUM,FAEROENSE,,,Hemicryptophyte
Taraxacum,fontanum,,,Hemicryptophyte
Taraxacum,fulvum,,,Hemicryptophyte
Taraxacum,gelertii,,,Hemicryptophyte
Taraxacum,handelii,,,Hemicryptophyte
Taraxacum,laevigatum,,,Hemicryptophyte
Taraxacum,laevigatum,,,Hemicryptophyte
Taraxacum,obliquum,,,Hemicryptophyte
Taraxacum,obliquum,,,Hemicryptophyte
Taraxacum,obovatum,,,Hemicryptophyte
Taraxacum,obovatum,,,Hemicryptophyte
Taraxacum,officinale,,,Hemicryptophyte
Taraxacum,officinale,,,Hemicryptophyte
Taraxacum,pacheri,,,Hemicryptophyte
Taraxacum,palustre,,,Hemicryptophyte
Taraxacum,palustre,,,Hemicryptophyte
Taraxacum,palustre,,,Hemicryptophyte
Taraxacum,praestans,,,Hemicryptophyte
Taraxacum,reichenbachii,,,Hemicryptophyte
Taraxacum,schroeterianum,,,Hemicryptophyte
Taraxacum,sect.,,,Cryptophyte
Taraxacum,sect.,,,Cryptophyte
Taraxacum,sect.,,,Cryptophyte
Taraxacum,simile,,,Hemicryptophyte
Taraxacum,unguilobum,,,Hemicryptophyte
Taraxacum,,,,Hemicryptophyte
Tarchonanthus,littoralis,,,Phanerophyte
Tarenna,pallidula,,,Phanerophyte
Tarenna,pavettoides,gillmanii,,Phanerophyte
Tarenna,pavettoides,,,Phanerophyte
Taxodium,distichum,,,Phanerophyte
Taxodium,distichum,,,Phanerophyte
Taxodium,distichum,,,Phanerophyte
Taxodium,distichum,,,Phanerophyte
Taxodium,distichum,,,Phanerophyte
Taxodium,distichum,,,Phanerophyte
Taxodium,mucronatum,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Taxus,baccata,,,Phanerophyte
Tecoma,capensis,,,Phanerophyte
Tecoma,castaneifolia,,,Phanerophyte
Tecoma,nyassae,,,Phanerophyte
Tecoma,stans,,,Phanerophyte
Tecomaria,capensis,,,Phanerophyte
Tecomaria,nyassae,,,Phanerophyte
Tectona,grandis,,,Phanerophyte
Teedia,lucida,,,Chamaephyte
Teesdalia,nudicaulis,,,Hemicryptophyte
Teesdalia,nudicaulis,,,Therophyte
Teesdalia,nudicaulis,,,Cryptophyte
Teesdalia,nudicaulis,,,Hemicryptophyte
Teesdalia,nudicaulis,,,Therophyte
Teesdalia,nudicaulis,,,Therophyte
Teesdalia,nudicaulis,,,Therophyte
Telekia,speciosa,,,Hemicryptophyte
Telekia,speciosa,,,Cryptophyte
Telekia,speciosa,,,Hemicryptophyte
Telekia,speciosissima,,,Hemicryptophyte
Telephium,imperati,,,Chamaephyte
Telfairia,occidentalis,,,Phanerophyte
Teline,segonnei,,,Phanerophyte
Tellima,grandiflora,,,Hemicryptophyte
Tellima,grandiflora,,,Hemicryptophyte
Tephroseris,aurantiaca,,,Hemicryptophyte
Tephroseris,balbisiana,,,Hemicryptophyte
Tephroseris,capitata,,,Hemicryptophyte
Tephroseris,crispa,,,Cryptophyte
Tephroseris,helenitis,,,Cryptophyte
Tephroseris,integrifolia,,,Cryptophyte
Tephroseris,integrifolia,,,Hemicryptophyte
Tephroseris,integrifolia,,,Hemicryptophyte
Tephroseris,integrifolia,,,Hemicryptophyte
Tephroseris,integrifolia,,,Hemicryptophyte
Tephroseris,integrifolia,,,Hemicryptophyte
Tephroseris,integrifolia,,,Hemicryptophyte
Tephroseris,longifolia,,,Hemicryptophyte
Tephroseris,palustris,,,Cryptophyte
Tephroseris,palustris,,,Hemicryptophyte
Tephroseris,pseudocrispa,,,Hemicryptophyte
Tephroseris,tenuifolia,,,Cryptophyte
Tephroseris,tenuifolia,,,Hemicryptophyte
Tephrosia,acaciifolia,,,Hemicryptophyte
Tephrosia,acaciifolia,,,Therophyte
Tephrosia,aequilata,,,Chamaephyte
Tephrosia,aequilata,,,Phanerophyte
Tephrosia,bracteolata,,,Phanerophyte
Tephrosia,dasyphylla,,,Chamaephyte
Tephrosia,dregeana,,,Chamaephyte
Tephrosia,elegans,,,Therophyte
Tephrosia,grandiflora,,,Chamaephyte
Tephrosia,grandiflora,,,Hemicryptophyte
Tephrosia,grandiflora,,,Phanerophyte
Tephrosia,grandiflora,,,Therophyte
Tephrosia,hockii,,,Hemicryptophyte
Tephrosia,linearis,,,Hemicryptophyte
Tephrosia,linearis,,,Therophyte
Tephrosia,longipes,,,Hemicryptophyte
Tephrosia,longipes,,,Therophyte
Tephrosia,mossiensis,,,Phanerophyte
Tephrosia,nana,,,Hemicryptophyte
Tephrosia,nana,,,Therophyte
Tephrosia,pedicellata,,,Chamaephyte
Tephrosia,purpurea,,,Hemicryptophyte
Tephrosia,purpurea,,,Therophyte
Tephrosia,vogelii,,,Hemicryptophyte
Terminalia,avicennioides,,,Phanerophyte
Terminalia,brachystemma,,,Phanerophyte
Terminalia,brownii,,,Phanerophyte
Terminalia,catappa,,,Phanerophyte
Terminalia,erici-rosenii,,,Phanerophyte
Terminalia,glaucescens,,,Phanerophyte
Terminalia,kilimandscharica,,,Phanerophyte
Terminalia,laxiflora,,,Phanerophyte
Terminalia,macroptera,,,Phanerophyte
Terminalia,mantaly,,,Phanerophyte
Terminalia,mollis,,,Phanerophyte
Terminalia,prunioides,,,Phanerophyte
Terminalia,sericea,,,Phanerophyte
Terminalia,spinosa,,,Phanerophyte
Terminalia,stenostachya,,,Phanerophyte
Terminalia,superba,,,Phanerophyte
Tetraberlinia,bifoliolata,,,Phanerophyte
Tetracentron,sinense,,,Phanerophyte
Tetracera,alnifolia,,,Phanerophyte
Tetracera,boiviniana,,,Phanerophyte
Tetracera,leiocarpa,,,Phanerophyte
Tetracera,masuiana,,,Chamaephyte
Tetracera,masuiana,,,Phanerophyte
Tetracera,poggei,,,Phanerophyte
Tetraclinis,articulata,,,Phanerophyte
Tetradenia,riparia,,,Phanerophyte
Tetradenia,tanganyikae,,,Chamaephyte
Tetraena,decumbens,,,Chamaephyte
Tetraena,decumbens,,,Phanerophyte
Tetraena,prismatocarpa,,,Chamaephyte
Tetraena,prismatocarpa,,,Phanerophyte
Tetraena,simplex,,,Hemicryptophyte
Tetraena,simplex,,,Therophyte
Tetraena,stapffii,,,Hemicryptophyte
Tetraena,stapffii,,,Phanerophyte
Tetragonia,decumbens,,,Chamaephyte
Tetragonia,fruticosa,,,Chamaephyte
Tetragonia,fruticosa,,,Phanerophyte
Tetragonia,reduplicata,,,Chamaephyte
Tetragonia,tetragonoides,,,Chamaephyte
Tetragonolobus,maritimus,,,Hemicryptophyte
Tetragonolobus,maritimus,,,Cryptophyte
Tetrapleura,tetraptera,,,Phanerophyte
Tetrorchidium,didymostemon,,,Phanerophyte
Teucrium,aureum,,,Chamaephyte
Teucrium,botrys,,,Hemicryptophyte
Teucrium,botrys,,,Therophyte
Teucrium,botrys,,,Hemicryptophyte
Teucrium,botrys,,,Hemicryptophyte
Teucrium,botrys,,,Therophyte
Teucrium,botrys,,,Therophyte
Teucrium,botrys,,,Therophyte
Teucrium,botrys,,,Therophyte
Teucrium,chamaedrys,,,Chamaephyte
Teucrium,chamaedrys,,,Hemiphanerophyte
Teucrium,chamaedrys,,,Chamaephyte
Teucrium,chamaedrys,,,Chamaephyte
Teucrium,chamaedrys,,,Chamaephyte
Teucrium,chamaedrys,,,Chamaephyte
Teucrium,flavum,,,Chamaephyte
Teucrium,lucidum,,,Chamaephyte
Teucrium,marum,marum,,Chamaephyte
Teucrium,marum,,,Chamaephyte
Teucrium,montanum,,,Chamaephyte
Teucrium,montanum,,,Hemiphanerophyte
Teucrium,montanum,,,Chamaephyte
Teucrium,montanum,,,Chamaephyte
Teucrium,polium,polium,,Chamaephyte
Teucrium,polium,purpurascens,,Chamaephyte
Teucrium,polium,,,Chamaephyte
Teucrium,polium,,,Chamaephyte
Teucrium,racemosum,,,Cryptophyte
Teucrium,scordium,scordium,,Hemicryptophyte
Teucrium,scordium,,,Cryptophyte
Teucrium,scordium,,,Hemicryptophyte
Teucrium,scordium,,,Hemicryptophyte
Teucrium,scordium,,,Hemicryptophyte
Teucrium,scorodonia,,,Hemicryptophyte
Teucrium,scorodonia,,,Hemicryptophyte
Teucrium,scorodonia,,,Chamaephyte
Teucrium,scorodonia,,,Hemicryptophyte
Teucrium,scorodonia,,,Hemicryptophyte
Teucrium,scorodonia,,,Hemicryptophyte
Teucrium,scorodonia,,,Hemicryptophyte
Teucrium,scorodonia,,,Hemicryptophyte
Thalia,geniculata,,,Helophyte
Thalictrum,alpinum,,,Hemicryptophyte
Thalictrum,alpinum,,,Hemicryptophyte
Thalictrum,alpinum,,,Hemicryptophyte
Thalictrum,alpinum,,,Hemicryptophyte
Thalictrum,aquilegiifolium,,,Hemicryptophyte
Thalictrum,aquilegiifolium,,,Cryptophyte
Thalictrum,aquilegiifolium,,,Hemicryptophyte
Thalictrum,flavum,,,Hemicryptophyte
Thalictrum,flavum,,,Cryptophyte
Thalictrum,flavum,,,Hemicryptophyte
Thalictrum,flavum,,,Hemicryptophyte
Thalictrum,flavum,,,Hemicryptophyte
Thalictrum,foetidum,,,Hemicryptophyte
Thalictrum,lucidum,,,Hemicryptophyte
Thalictrum,lucidum,,,Cryptophyte
Thalictrum,lucidum,,,Hemicryptophyte
Thalictrum,minus,minus,,Hemicryptophyte
Thalictrum,minus,,,Hemicryptophyte
Thalictrum,minus,,,Cryptophyte
Thalictrum,minus,,,Hemicryptophyte
Thalictrum,minus,,,Hemicryptophyte
Thalictrum,minus,,,Hemicryptophyte
Thalictrum,minus,,,Hemicryptophyte
Thalictrum,morisonii,,,Cryptophyte
Thalictrum,rhynchocarpum,,,Hemicryptophyte
Thalictrum,simplex,,,Hemicryptophyte
Thalictrum,simplex,,,Cryptophyte
Thalictrum,simplex,,,Hemicryptophyte
Thalictrum,simplex,,,Hemicryptophyte
Thalictrum,zernyi,,,Hemicryptophyte
Thamnochortus,insignis,,,Chamaephyte
Thamnochortus,insignis,,,Hemicryptophyte
Thapsia,villosa,,,Hemicryptophyte
Thaumatococcus,daniellii,,,Geophyte
Thecacoris,lucida,,,Phanerophyte
Thelepogon,elegans,,,Therophyte
Thelypteris,palustris,,,Cryptophyte
Thelypteris,palustris,,,Geophyte
Thelypteris,palustris,,,Geophyte
Thelypteris,palustris,,,Geophyte
